0	0
1	0
1	0
2	0
2	0
3	0
3	0
4	0
4	0
5	0
5	0
6	0
6	0
7	0
7	0
8	0
8	0
9	0
9	0
10	0
10	0
11	0
11	0
12	0
12	0
13	0
13	4.7619e-05
14	4.7619e-05
14	7.93651e-05
15	7.93651e-05
15	0.000103175
16	0.000103175
16	0.000261905
17	0.000261905
17	0.000190476
18	0.000190476
18	0.000150794
19	0.000150794
19	0.000134921
20	0.000134921
20	0.000642857
21	0.000642857
21	0.00119048
22	0.00119048
22	0.00402381
23	0.00402381
23	0.0109048
24	0.0109048
24	0.0465079
25	0.0465079
25	0.106071
26	0.106071
26	0.18323
27	0.18323
27	0.169786
28	0.169786
28	0.114444
29	0.114444
29	0.0544524
30	0.0544524
30	0.0388413
31	0.0388413
31	0.0240556
32	0.0240556
32	0.0277619
33	0.0277619
33	0.0178254
34	0.0178254
34	0.0197698
35	0.0197698
35	0.011746
36	0.011746
36	0.0122222
37	0.0122222
37	0.00650794
38	0.00650794
38	0.00969841
39	0.00969841
39	0.00918254
40	0.00918254
40	0.00638095
41	0.00638095
41	0.0145476
42	0.0145476
42	0.00856349
43	0.00856349
43	0.00990476
44	0.00990476
44	0.00485714
45	0.00485714
45	0.00438095
46	0.00438095
46	0.00768254
47	0.00768254
47	0.00289683
48	0.00289683
48	0.00357143
49	0.00357143
49	0.00377778
50	0.00377778
50	0.00424603
51	0.00424603
51	0.0057619
52	0.0057619
52	0.00136508
53	0.00136508
53	0.000690476
54	0.000690476
54	0.00122222
55	0.00122222
55	0.00130159
56	0.00130159
56	0.000833333
57	0.000833333
57	0.000634921
58	0.000634921
58	0.00052381
59	0.00052381
59	0.00047619
60	0.00047619
60	0.000492063
61	0.000492063
61	0.000515873
62	0.000515873
62	0.000936508
63	0.000936508
63	0.00113492
64	0.00113492
64	0.00122222
65	0.00122222
65	0.00115873
66	0.00115873
66	0.00115873
67	0.00115873
67	0.00100794
68	0.00100794
68	0.00449206
69	0.00449206
69	0.00223016
70	0.00223016
70	0
71	0
71	0
72	0
72	0
73	0
73	0
74	0
74	0
75	0
75	0
76	0
76	0
77	0
77	0
78	0
78	0
79	0
79	0
80	0
80	0
81	0
81	0
82	0
82	0
83	0
83	0
84	0
84	0
85	0
85	0
86	0
86	0
87	0
87	0
88	0
88	0
89	0
89	0
90	0
90	0
91	0
91	0
92	0
92	0
93	0
93	0
94	0
94	0
95	0
95	0
96	0
96	0
97	0
97	0
98	0
98	0
99	0
99	0
100	0
